#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:13
zDSUF$=?]%	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	僕は今ピザを・が食べたい・たいです。	僕は今ピザを・が食べたい・たいです。	I want to eat pizza now.	たい	Want (to do something); would like (to do something) | An auxiliary adjective which expresses a desire to do something.	[sound:amazon-08a9e30a-32736f33-78a673c7-332232bb-a3193bc0.mp3]	Basic	441		basic
yL)?1mPp65	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	鈴木さんはアメリカへ行きたがっている・います。	鈴木さんはアメリカへ行きたがっている・います。	Mr. Suzuki is showing signs of wanting to go to America. / Mr. Suzuki wants to go to America.	たい	Want (to do something); would like (to do something) | An auxiliary adjective which expresses a desire to do something.	[sound:naverclovapremium-94c4b1c5-7d84ddd1-01832c7b-92ba387a-89582bc7.mp3]	Basic	441		basic
hl]4oD_X%6	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	僕は冷たいビールを・が飲みたい。	僕は冷たいビールを・が飲みたい。	I want to drink a cold beer.	たい	Want (to do something); would like (to do something) | An auxiliary adjective which expresses a desire to do something.	[sound:amazon-20484978-62c1ac30-19f87d5d-a960977b-2339baba.mp3]	Basic	441		basic
rs,K8/<`3b	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	今日は何を・が食べたいですか。	今日は何を・が食べたいですか。	What do you want to eat today?	たい	Want (to do something); would like (to do something) | An auxiliary adjective which expresses a desire to do something.	[sound:amazon-3fab9c00-660962b4-a4943366-81622d26-366383a6.mp3]	Basic	441		basic
jI681ldoLI	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	三木さんは車を買いたがっている。	三木[みき]さんは車を買いたがっている。	Mr. Miki wants to buy a car.	たい	Want (to do something); would like (to do something) | An auxiliary adjective which expresses a desire to do something.	 [sound:naver-e2c15c94-666df7f0-19bbf28c-ab957fe2-239011a3.mp3]	Basic	441		basic
gj_mO^V_3C	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	私は三時間ごとに薬を飲んだ・飲みました。	私は三時間ごとに薬を飲んだ・飲みました。	I took medicine every three hours.	ごとに	Every | Something takes place regularly in succession after a certain temporal or spatial interval.	[sound:amazon-3965daac-32e180b1-60c1fdee-f2e15fe8-2d541b9b.mp3]	Basic	128		basic
cYtzKCzC/,	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	正月は家ごとに門松を立てる・立てます。	正月は家ごとに 門松[かどまつ]を立てる・立てます。	They put up pine tree decorations at every house on New Year's Day.	ごとに	Every | Something takes place regularly in succession after a certain temporal or spatial interval.	[sound:vocalware-f3458106-d0d3817a-094f017b-155bbe99-6f974531.mp3]	Basic	128	門松 - New Year's pine decoration<br>たてる - [many defs.] to stand up, to put up, to set up	basic
vutcJCwZdf	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	一課ごとに試験がある。	一課ごとに試験がある。	There is a test after every lesson.	ごとに	Every | Something takes place regularly in succession after a certain temporal or spatial interval.	 [sound:vocalware-1e3386db-fce866a5-555e4aca-1cf726d7-65e9b9da.mp3]	Basic	128		basic
q=!Uo(cF}z	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	学期ごとに先生が変わる。	学期ごとに先生が変わる。	Every semester teachers change.	ごとに	Every | Something takes place regularly in succession after a certain temporal or spatial interval.	 [sound:vocalware-c85e7d90-a26c33cc-797d759e-c7740093-1070d84f.mp3]	Basic	128		basic
"v>/+-YY~#="	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	木村さんは会う人ごとに挨拶している。	木村さんは会う人ごとに挨拶している。	Mr. Kimura greets everyone he meets.	ごとに	Every | Something takes place regularly in succession after a certain temporal or spatial interval.	 [sound:azure-eed006e9-696745a8-3e6beb2c-b3ff359e-b2f64112.mp3]	Basic	128		basic
kPW5EjmpO9	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	三日ごとにテニスをしています。	三日ごとにテニスをしています。	I'm playing tennis every third day.	ごとに	Every | Something takes place regularly in succession after a certain temporal or spatial interval.	 [sound:azure-ad110748-ecb20e12-f1b33678-c4670795-e4d5a256.mp3]	Basic	128		basic
Ds;Z65[kIy	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	前田さんはアメリカにいるうちに英語が上手なった・なりました。	前田さんはアメリカにいるうちに英語が上手になった・なりました。	Mr. Maeda's English improved while he was in America.	うちに	While; before; during | During a period when a certain situation remains in effect.	[sound:amazon-1a525f23-0dsoundazure-7bd6bf24-14cf11fd-448c9cdc-680534dc-85a8bd6f.mp3]8714c3-cb95d092-40f9021a-81066547.mp3]	Basic	512		basic
K7Q<hz|Qrs	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	何もしないうちに今年も終わった・終わりました。	何もしないうちに今年も終わった・終わりました。	Before I achieved anything, the year has ended.	うちに	While; before; during | During a period when a certain situation remains in effect.	[sound:vocalware-0b733acc-ee6f2ae7-d730b4f4-9a8cd868-b7f01178.mp3]	Basic	512		basic
"sr.#$Z1&_k"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	走っているうちにお腹が痛くなった・なりました。	走っているうちにお腹が痛くなった・なりました。	My stomach started to ache while I was running.	うちに	While; before; during | During a period when a certain situation remains in effect.	[sound:naver-1a4b0634-9630e5a9-880081ca-7f6e1690-8537e6da.mp3]	Basic	512		basic
x<z;%->]6T	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	若いうちに本を沢山読みなさい。	若いうちに本を沢山読みなさい。	Read many books while you're young.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:azure-cf7c7e82-3fb049c7-6724d5f1-14f32093-8e0f6c08.mp3]	Basic	512		basic
vi5}S*sSHg	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	雨が降らないうちにテニスをして来ます。	雨が降らないうちにテニスをして来ます。	I'll go and play tennis (and come back) before it rains.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:naver-99a98389-936c5d9e-5835736a-8ccc4731-d84de77c.mp3]	Basic	512		basic
Q-cIOx)611	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	忘れないうちに言っておきたいことがある。	忘れないうちに言っておきたいことがある。	There is something I want to tell you before I forget.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:naver-ac65641a-6713611f-e00264a2-ee6b3915-c17a4d63.mp3]	Basic	512		basic
B88]]DdTsL	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	考えているうちに分からなくなった。	考えているうちに分からなくなった。	While thinking about it, I got lost.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:naverclovapremium-1d67340a-1b6a3d94-f602d9f9-aa59c70a-24d9ed18.mp3]	Basic	512		basic
lSPqNqV}jw	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	働けるうちに出来るだけ働きたい。	働けるうちに出来るだけ働きたい。	I'd like to work as much as possible while I can work.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:amazon-da5bef63-9fa90e2b-f93ca039-f0936d2b-fc47ead3.mp3]	Basic	512		basic
efc-Q,zzyc	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	温かいうちに飲んで下さい。	温かいうちに飲んで下さい。	Please drink it while it is warm.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:vocalware-ce3ee007-2d09c539-b30a7418-bcbd97f1-c3b9e781.mp3]	Basic	512		basic
h{TqN1_IT;	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	休みのうちによく寝ておきます。	休みのうちによく寝ておきます。	I’ll sleep a lot during the vacation.	うちに	While; before; during | During a period when a certain situation remains in effect.	 [sound:amazon-7ba4bab4-8de4f9ab-ac721770-8253849f-93625523.mp3]	Basic	512		basic
"r-|wQw$#Xo"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	ジャクソンさんは日本語が話せるようになった・なりました。	ジャクソンさんは日本語が話せるようになった・なりました。	Mr. Jackson has reached the point where he can speak Japanese.	ようになる	Reach the point where ~; come to ~; it has come to be that ~; have finally become | Some change takes place gradually.	[sound:naver-8087dd4a-39c5c575-e432606d-a4b21206-2c95dc9f.mp3]	Basic	559		basic
jSY.X?VW19	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	林さんは酒を飲まないようになった・なりました。	林[はやし]さんは酒を飲まないようになった・なりました。	Mr. Hayashi has reached the point where he does not drink sake. / Mr. Hayashi doesn’t drink sake any more.	ようになる	Reach the point where ~; come to ~; it has come to be that ~; have finally become | Some change takes place gradually.	[sound:vocalware-67cf8ba4-371dc5c0-420ed66e-a6759ef5-c30f65c1.mp3]	Basic	559		basic
KMazT)@;Fr	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	難しい日本語が読めるようになりました。	難しい日本語が読めるようになりました。	I am finally able to read difficult Japanese.	ようになる	Reach the point where ~; come to ~; it has come to be that ~; have finally become | Some change takes place gradually.	 [sound:azure-72f6154e-fb0ffbdb-aa700f4a-8c850464-44752884.mp3]	Basic	559		basic
v_df(~u(}b	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	パットは私と話さないようになった。	パットは私と話さないようになった。	Pat doesn't talk with me any more.	ようになる	Reach the point where ~; come to ~; it has come to be that ~; have finally become | Some change takes place gradually.	 [sound:azure-a4dd4564-f0671948-f88f3015-440f8c27-af384b93.mp3]	Basic	559		basic
bPWR6NH3+@	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	もうすぐ面白さが分かるようになりますよ。	もうすぐ面白さが分かるようになりますよ。	You'll soon come to understand the fun of it, I tell you.	ようになる	Reach the point where ~; come to ~; it has come to be that ~; have finally become | Some change takes place gradually.	 [sound:amazon-bf9e2c37-d5ab075f-618c5343-8ce5634a-9a2cf9ad.mp3]	Basic	559		basic
G{1TU)HKUb	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	この道は今通れないようになっている。	この道は今通れないようになっている。	This street has reached a point where people cannot pass. / At present we cannot use this street.	ようになる	Reach the point where ~; come to ~; it has come to be that ~; have finally become | Some change takes place gradually.	 [sound:azure-48dccc9e-5f480bc7-8ac25b87-cda55bae-7d345cf3.mp3]	Basic	559		basic
M*1wGtfb8p	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	先生は学生に宿題をするように言った・言いました。	先生は学生に宿題をするように言った・言いました。	The teacher told his students to do homework.	ように言う	Tell ~ to ~; say ~ in such a way | Tell someone in such a way that he will do something.	[sound:naverclovapremium-f7e6f7ce-2aa9bc3a-0abdffb5-0aa3c038-e228ffbe.mp3]	Basic	556		basic
K?M%/gq~<2	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	坂本さんは雪江に図書館の前で待っているように言いった。	坂本さんは雪江に図書館の前で待っているように言った。	Mr. Sakamoto told Yukie to be waiting in front of the library.	ように言う	Tell ~ to ~; say ~ in such a way | Tell someone in such a way that he will do something.	[sound:amazon-860ac29c-87a53d19-51d3d111-f0d8acaa-c6b0b441.mp3]	Basic	556		basic
EL}0V=HQ-!	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	すみませんが、小林さんに明日朝九時にここへ来るように言って下くださいませんか。	すみませんが、小林さんに明日朝九時にここへ来るように言ってくださいませんか。	I'm sorry, but could you please tell Mr. Kobayashi to come here at 9 o'clock tomorrow morning?	ように言う	Tell ~ to ~; say ~ in such a way | Tell someone in such a way that he will do something.	[sound:amazon-b654dc88-8b516cc5-594fe849-afc0df67-5fa46431.mp3]	Basic	556		basic
h~p0Z}yj~H	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	私は聞こえるようにはっきり言ったんですが…	私は聞こえるようにはっきり言ったんですが…	I said it in such a way that it was clearly audible, but...	ように言う	Tell ~ to ~; say ~ in such a way | Tell someone in such a way that he will do something.	 [sound:amazon-403d7bbb-babe1374-4558b54e-8a7a2a31-f3c002ca.mp3]	Basic	556		basic
cher2WB&>~	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	私は漢字を毎日五つずつ覚える・覚えます。	私は漢字を毎日五つずつ覚える・覚えます。	I learn five kanji every day.	ずつ	By; at a time. | A particle that indicates equal distribution of quantity.	[sound:naverclovapremium-ab51c806-9a9357c2-04e945f0-43cabb0b-6fe62078.mp3]	Basic	572		basic
b)F]Lheiwu	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	毎月三冊ずつ本を買っています。	毎月三冊ずつ本を買っています。	I'm buying three books per month.	ずつ	By; at a time. | A particle that indicates equal distribution of quantity.	 [sound:azure-4c72ca3d-bdaf37c0-efd6c433-866419fd-a2306816.mp3]	Basic	572		basic
upSP._}VLP	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	ゴルフが少しずつ上手になって来た。	ゴルフが少しずつ上手になって来た。	I have become a better golfer bit by bit.	ずつ	By; at a time. | A particle that indicates equal distribution of quantity.	 [sound:vocalware-a6db2002-572d5624-647e4c91-3af6e0c1-84d5a083.mp3]	Basic	572		basic
kuQs{qquV&	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::1 - Basic	私は子供達に本を二冊ずつやった。	私は子供達に本を二冊ずつやった。	I gave two books to each of the children.	ずつ	By; at a time. | A particle that indicates equal distribution of quantity.	 [sound:azure-5c511a39-73d63354-c88101fe-ee8eeeff-b32f1910.mp3]	Basic	572		basic
yY}WadIXnk	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	この教科書は文法を重視するあまり面白くないものになってしまった。	この教科書は文法を 重視[じゅうし]するあまり面白くないものになってしまった。	This textbook has turned out to be an uninteresting one because it stressed grammar too much.	あまり	Because of too much ~; because ~ too much; so ~ that ~ | A conjunction which marks a cause that involves excessive action.	 [sound:amazon-8175d288-eb7331a2-7d92b049-8c23b405-a3c75685.mp3]	Intermediate	3	重視する - to take something seriously, to attach importance, to stress	intermediate
OxB&RT_D+3	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	秋子は恐怖のあまり声も出なかった。	秋子は 恐怖[きょうふ]のあまり声も出なかった。	Because of too much fear, Akiko couldn't even make a sound.	あまり	Because of too much ~; because ~ too much; so ~ that ~ | A conjunction which marks a cause that involves excessive action.	 [sound:naver-dd48dfdb-495a4e7d-4ed899b9-5e582b34-9f4e16ca.mp3]	Intermediate	3	恐怖 - fear, dread, dismay, terror, horror, scare, panic	intermediate
w|{dhKIP/I	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	私は喜びのあまり思わず隣の人に抱きついてしまった。	私は喜びのあまり思わず隣の人に抱きついてしまった。	I was so happy that I hugged the person beside me without thinking.	あまり	Because of too much ~; because ~ too much; so ~ that ~ | A conjunction which marks a cause that involves excessive action.	 [sound:amazon-66bfbb3d-f362591e-56bc0233-2f329b8c-634dbdda.mp3]	Intermediate	3		intermediate
lLQ$N{Ce_8	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	日本の英語教育は文法が強調されるあまり会話力の養成が疎かになっているようだ。	"日本の英語教育は文法が<ruby title=""強調(きょうちょう)""><rb>強調</rb><rt>きょうちょう</rt></ruby>されるあまり会話力の<ruby title=""養成(ようせい)""><rb>養成</rb><rt>ようせい</rt></ruby>が<ruby title=""疎(おろ)""><rb>疎</rb><rt>おろそ</rt></ruby>かになっているようだ。"	As for English education in Japan, it seems that because grammar is emphasized too much, the development of  conversational skills is neglected.	あまり	Because of too much ~; because ~ too much; so ~ that ~ | A conjunction which marks a cause that involves excessive action.	 [sound:vocalware-881a0a72-1225fff2-77ee4c59-5ed583cd-0f28227a.mp3]	Intermediate	3	強調 - emphasis, highlight, stress, stressed point<br>養成 - training, development<br>疎かにする - to neglect	intermediate
vd,u]_M0:s	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	今度の会合は形式を重んずるあまり内容が乏しくなってしまった。	今度の 会合[かいごう]は 形式[けいしき&nbsp;]を 重[おも]んずるあまり内容が 乏[とぼ]しくなってしまった。	The last meeting ended up having little content because it focused too much on formalities.	あまり	Because of too much ~; because ~ too much; so ~ that ~ | A conjunction which marks a cause that involves excessive action.	 [sound:naver-f718d756-9128153b-ad3377f6-85367041-5479619d.mp3]	Intermediate	3	会合 - meeting, assembly<div>形式 -&nbsp;form (as opposed to substance); formality<br /><div>重んずる - to honor; to honour; to respect; to esteem; to prize</div></div><div>乏しい -&nbsp;meager; scarce; limited; destitute; hard up; lacking; scanty; poor​</div>	intermediate
O4<JKU!;$9	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	日本語は勉強すれば（勉強）するほど面白くなります。	日本語は勉強すれば（勉強）するほど面白くなります。	The more you study Japanese, the more interesting it will become.	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	 [sound:azure-c08779dc-ae7cea93-b495a43b-8a435998-9b89a1d3.mp3]	Intermediate	6		intermediate
Oa&@Gc.hw=	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	パーティーは人が多ければ多いほど楽しい。	パーティーは人が多ければ多いほど楽しい。	At a party the more the merrier.	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	 [sound:azure-3fc071c9-6e9aa8c7-f14a773b-8e862152-e44f782a.mp3]	Intermediate	6		intermediate
GVRb:0E^Da	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	機械は簡単{であればある/なら簡単な}ほど壊れにくい。	機械は簡単{であればある/なら簡単な}ほど壊れにくい。	A machine is harder to break, the simpler it is.	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	[sound:naverclovapremium-6a2a4db7-cc0ceef4-a9e785a3-bcec1280-b5209268.mp3]	Intermediate	6	The conditional form なら is only used with な-adjectives	intermediate
u=k3.}&!ze	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	この酒は飲めば飲むほど美味しくなります。	この酒は飲めば飲むほど美味しくなります。	The more you drink this sake, the tastier it becomes.	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	 [sound:azure-c2d5ab1a-49541268-c76bbe63-994496d2-467f1313.mp3]	Intermediate	6		intermediate
xlhn~?z$/	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	大学はよければよいほど入るのが難しいです。	大学はよければよいほど入るのが難しいです。	The better the university, the harder it is to get in.	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	 [sound:naver-3861521a-c128823e-cbf3c98b-bee864c1-7f5dcd0d.mp3]	Intermediate	6		intermediate
[nSLFRj7T	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	アパートは駅に近ければ近いほど（家賃が）高い。	アパートは駅に近ければ近いほど（家賃が）高い。	The closer apartments are to the station, the more expensive they are (to rent).	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	 [sound:azure-a3656588-f3cde270-f99b5fcc-f4d48fa9-cdaf7b7c.mp3]	Intermediate	6		intermediate
Q^ZT&d7%5^	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	普段元気なら元気なほど体に気を付けた方がいいですよ。	普段元気なら元気なほど体に気を付けた方がいいですよ。	The healthier you are, the more careful you should be about your health.	~ば~ほど	The more ~, the more ~ | A structure indicating that something happens in proportion to the increase of extent/degree of action or state.	 [sound:amazon-7c186c5c-37e4653c-23f436ec-3fbbf84d-174e770d.mp3]	Intermediate	6	The conditional form なら is only used with な-adjectives 	intermediate
kf?dO.Ae)j	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	日本では子供ばかりか大人さえ漫画を読んでいる。	日本では子供ばかりか大人さえ漫画を読んでいる。	In Japan not only children but even adults are reading comic books.	~ばかりか~（さえ）	Not only ~ but also | A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.	 [sound:naver-3617f726-a50e3bb7-1f85697e-6d2b806e-6336c73c.mp3]	Intermediate	8		intermediate
e/nBC}]{IY	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	あの人は絵を見て楽しむばかりか、自分でも絵を描く。	あの人は絵を見て楽しむばかりか、自分でも絵を描く。	He not only enjoys looking at pictures; he also draws them.	~ばかりか~（さえ）	Not only ~ but also | A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.	 [sound:vocalware-42ac42fc-30764984-dcb42f6f-ff97c7f2-e31317b6.mp3]	Intermediate	8		intermediate
"gF^Jf!>%q#"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	アメリカでは大学生ばかりか、中学生、高校生さえ日本語を勉強している。	アメリカでは大学生ばかりか、中学生、高校生さえ日本語を勉強している。	In America not only college students but even junior and senior high school students are studying Japanese.	~ばかりか~（さえ）	Not only ~ but also | A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.	 [sound:amazon-5c073599-2e284c04-8c3617f9-0f658780-8159493c.mp3]	Intermediate	8		intermediate
Ox4lOb[uuW	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	僕の寮の部屋は狭いばかりか、窓さえないんです。	僕の寮の部屋は狭いばかりか、窓さえないんです。	My room in the dorm is not just small; it doesn't even have a window.	~ばかりか~（さえ）	Not only ~ but also | A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.	 [sound:naverclovapremium-fd34a3b5-9272bf84-855e679d-c76130b0-af465c37.mp3]	Intermediate	8		intermediate
fyu`4J0c?X	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	トムは漢字が読めないばかりか、平仮名さえ読めない。	トムは漢字が読めないばかりか、平仮名さえ読めない。	It's not just kanji that Tom cannot read; he cannot read even hiragana.	~ばかりか~（さえ）	Not only ~ but also | A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.	 [sound:azure-e6037771-d1d92b7b-506261c7-22e057fd-536f706c.mp3]	Intermediate	8		intermediate
z|qdPtwz8.	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	父は食べるのが大好きなばかりか、料理をするのも大好きです。	父は食べるのが大好きなばかりか、料理をするのも大好きです。	My father not only loves to eat, he also loves to cook.	~ばかりか~（さえ）	Not only ~ but also | A compound particle/conjunction which is used to connect two nouns or two sentences, the first of which is something normally expected and the second of which is something normally unexpected.	 [sound:azure-e2e6b824-d65c9826-63a58ed8-45e64942-70693169.mp3]	Intermediate	8		intermediate
ks((91&wGY	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	この論文は書き直すべきだ。	この論文は書き直すべきだ。	This thesis should be rewritten.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	[sound:vocalware-27ee82f8-e955cc71-325f196b-ff6b11a8-d28d677d.mp3]	Intermediate	11		intermediate
chC)Bw@M6O	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	そんなことを人に言うべき{では/じゃ}ありません。	そんなことを人に言うべき{では/じゃ}ありません。	You shouldn't say that kind of thing to people.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	 [sound:azure-8543ab7e-e055b6a4-f532e716-88b0cbeb-22632bb0.mp3]	Intermediate	11		intermediate
vOvI%Wn$A`	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	君も来るべきでしたよ。	君も来るべきでしたよ。	You should have come, too.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	 [sound:vocalware-8ed126bd-d31099e5-63d03dd7-70373e95-706d3892.mp3]	Intermediate	11		intermediate
NovBSi<M>Q	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	山田には話すべき{では/じゃ}なかった。	山田には話すべき{では/じゃ}なかった。	I shouldn't have told that to Yamada.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	[sound:amazon-70941563-206f4003-3b6274d5-f7c637a4-64f653cd.mp3]	Intermediate	11		intermediate
jAYc@T{u*v	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	話すべきことは全部話しました。	話すべきことは全部話しました。	I told you everything I should tell you.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	 [sound:amazon-84a9a803-5ece4d25-2938dd42-65e45223-c5f93512.mp3]	Intermediate	11		intermediate
!,H49uiga	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	自分のことは自分です（る）べきだ。	自分のことは自分です（る）べきだ。	You should look after yourself. (literally: You should do your own business by yourself.)	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	 [sound:amazon-77597504-77ea6f32-a9b0b92e-a0fb65b9-7dd3fa3d.mp3]	Intermediate	11		intermediate
E0!OC>~)I9	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	今、家を買うべきじゃないよ。	今、家を買うべきじゃないよ。	You shouldn't buy a house now.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	 [sound:azure-b40daaf9-aa98d0d0-4f1e32cd-6954ee9a-c811800a.mp3]	Intermediate	11		intermediate
"B6l#su0Cw+"	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	それは課長にも言っておくべきだったね。	それは 課長[かちょう]にも言っておくべきだったね。	We should have told that to our boss, too, huh?	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	 [sound:naverclovapremium-3a6306d6-9e05d3d7-aa780d58-270eacf4-4b459041.mp3]	Intermediate	11	課長 - section manager, section chief	intermediate
mqa[alh$F@	A Dictionary of Japanese Grammar	Dictionaries of Japanese Grammar Sentences::2 - Intermediate	彼は結婚なんかす（る）べきじゃなかったんだ。	彼は結婚なんかす（る）べきじゃなかったんだ。	He shouldn't have married.	べきだ	Should; ought to | An auxiliary which expresses the speaker's judgment that someone/something should do something or should be in some state.	[sound:amazon-76680a27-a32d7528-6014aff5-8a6b0420-91dc8a0e.mp3]	Intermediate	11		intermediate
